Vestigingsplaatsen  gewoon secundair onderwijs
schoolnummer;intern_vplnummer;vestigingsnummer;net;naam;hoofdzetel;straat;huisnummer;postcode;gemeente;crab-code;crab-huisnr;crab-busnr;telefoon;fax;e-mail;url;familienaam beheerder;voornaam beheerder;e-mail;url;Lx;Ly
35766;1;1;Vrij gesubsidieerd onderwijs;VIVES HBO5 verpleegkunde      Waregem-Tielt;J;Vijfseweg;2    ;8790;WAREGEM;000000053952;2;     ;056-60.24.68;;hilde.vanderdonckt@sgsintpaulus.eu;http://www.viveshbo5verpleegkundewaregem.be;Van Der Donckt;Hilde;hilde.vanderdonckt@sgsintpaulus.eu;http://www.viveshbo5verpleegkundewaregem.be;83682;176355
35709;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut;J;Toekomststraat;75   ;8790;WAREGEM;000000053938;75;     ;056-60.14.62;056-60.22.45;philipdemuynck@sgsintpaulus.be;http://www.vtiwaregem.eu;Demuynck;Philip;philipdemuynck@sgsintpaulus.be;http://www.vtiwaregem.eu;83330;175401
35741;1;1;Vrij gesubsidieerd onderwijs;Heilig-Hartcollege;J;Stationsstraat;85   ;8790;WAREGEM;000000181458;85;     ;056-60.17.07;056-60.86.88;info@collegewaregem.be;http://www.collegewaregem.be;Noreillie;Jean-Marie;info@collegewaregem.be;http://www.collegewaregem.be;83885;175821
42853;1;1;Gemeenschapsonderwijs;GO! secundair onderwijs       Groenhove CAT;J;Westerlaan;69   ;8790;WAREGEM;000000053971;69;     ;056-60.73.74;056-61.36.39;info.cat@groenhoveschool.be;http://www.groenhoveschool.be;Vandamme;Peggy;info.cat@groenhoveschool.be;http://www.groenhoveschool.be;83394;175702
35717;1;1;Vrij gesubsidieerd onderwijs;O.-L.-V.-Hemelvaartinstituut 2;J;Keukeldam;17   ;8790;WAREGEM;000000053724;17;     ;056-60.63.43;056-62.55.86;info@hemelvaart.be;http://www.hemelvaart.be;Dufourmont;Wim;info@hemelvaart.be;http://www.hemelvaart.be;84296;175639
42846;1;1;Gemeenschapsonderwijs;GO! secundair onderwijs       Groenhove CMS;J;Jozef Duthoystraat;34   ;8790;WAREGEM;000000053705;34;     ;056-60.37.09;056-61.38.79;groenhove.ms@g-o.be;http://www.groenhoveschool.be;Cleppe;Mireille;groenhove.ms@g-o.be;http://www.groenhoveschool.be;83387;175290
35758;1;1;Vrij gesubsidieerd onderwijs;O.-L.-V.-Hemelvaartinstituut 1;J;Keukeldam;17   ;8790;WAREGEM;000000053724;17;     ;056-60.63.43;056-62.55.86;info@hemelvaart.be;http://www.hemelvaart.be;Beunens;Donacienne;info@hemelvaart.be;http://www.hemelvaart.be;84296;175639
35691;1;1;Vrij gesubsidieerd onderwijs;Heilig Harthandelsinstituut;J;Stationsstraat;85   ;8790;WAREGEM;000000181458;85;     ;056-60.17.07;056-60.86.88;Geert.VanDenBossche@sgsintpaulus.eu;http://www.collegewaregem.be;Van den Bossche;Geert;Geert.VanDenBossche@sgsintpaulus.eu;http://www.collegewaregem.be;83885;175821
42201;8;7;Gemeenschapsonderwijs;GO! technisch atheneum Brugge;N;Groenestraat;170  ;8800;ROESELARE;000000057946;170;     ;051-27.27.70;;;;Van der Cam;Mania;mvandercam@ktabrugge.be;http://www.ktabrugge.be;61695;182336
42374;4;3;Gemeenschapsonderwijs;GO! Atheneum Bellevue Izegem;N;Groenestraat;170  ;8800;ROESELARE;000000057946;170;     ;051-27.27.70;;;;Mestdag;Dirk;ab.izegem@telenet.be;;61695;182336
42515;3;3;Gemeenschapsonderwijs;GO! Athena Campus Pottelberg  1ste graad;N;Hugo Verrieststraat;68   ;8800;ROESELARE;000000057996;68;     ;051-22.62.39;;;;Cagnie;Silvie;info@athena-pottelberg.be;http://www.athena-pottelberg.be;62534;183115
35378;2;2;Vrij gesubsidieerd onderwijs;VABI;N;Wagenstraat;40   ;8800;ROESELARE;000000058388;40;     ;051-25.40.34;;;;Vandenberghe;Bart;vabi@sint-michiel.be;http://www.vabi.be;62357;178942
35394;1;1;Vrij gesubsidieerd onderwijs;Hoger Beroepsonderwijs        Verpleegkunde Ic Dien;J;Westlaan;99   ;8800;ROESELARE;000000058400;99;     ;051-20.73.54;;info@icdien.be;http://www.icdien.be;Cobbaert;Petra;info@icdien.be;http://www.icdien.be;61999;181613
35345;1;1;Vrij gesubsidieerd onderwijs;Burgerschool;J;Kattenstraat;7    ;8800;ROESELARE;000000058052;7;     ;051-26.46.66;051-26.46.67;annelies.volckaert@sint-michiel.be;http://www.burgerschool.be;Volckaert;Annelies;annelies.volckaert@sint-michiel.be;http://www.burgerschool.be;62288;182490
42754;6;4;Gemeenschapsonderwijs;GO! MSKA Roeselare;N;Honzebroekstraat;23   ;8800;ROESELARE;000000057988;23;     ;051-27.27.72;;;;Hoorelbeke;Fangio;ms.roeselare@g-o.be;http://www.mskaroeselare.be;61844;184060
42465;3;3;Gemeenschapsonderwijs;GO! Atheneum Pottelberg 2de en3de graad;N;Hugo Verrieststraat;68   ;8800;ROESELARE;000000057996;68;     ;;;;;Vinck;Franky;info@athena-pottelberg.be;;62535;183116
42531;5;4;Gemeenschapsonderwijs;GO! Grenslandscholen 2e/3e    graad Menen en Wervik;N;Groenestraat;170  ;8800;ROESELARE;000000057946;170;     ;051-27.27.70;051-27.27.78;;;Leleu;Björn;menen@grenslandscholen.be;http://www.grenslandscholen.be;61696;182337
42754;4;2;Gemeenschapsonderwijs;GO! MSKA Roeselare;N;Groenestraat;170  ;8800;ROESELARE;000000057946;170;     ;051-22.62.39;051-24.49.76;;;Hoorelbeke;Fangio;ms.roeselare@g-o.be;http://www.mskaroeselare.be;61696;182337
42739;1;1;Gemeenschapsonderwijs;GO! MSKA Roeselare;J;Groenestraat;170  ;8800;ROESELARE;000000057946;170;     ;051-27.27.70;051-27.27.78;ka.roeselare@g-o.be;http://www.mskaroeselare.be;Manhout;Joeri;ka.roeselare@g-o.be;http://www.mskaroeselare.be;61696;182337
42754;1;1;Gemeenschapsonderwijs;GO! MSKA Roeselare;J;Hugo Verrieststraat;68   ;8800;ROESELARE;000000057996;68;     ;051-22.62.39;051-24.49.76;ms.roeselare@g-o.be;http://www.mskaroeselare.be;Hoorelbeke;Fangio;ms.roeselare@g-o.be;http://www.mskaroeselare.be;62535;183116
111906;1;1;Vrij gesubsidieerd onderwijs;V.T.I. 2;J;Leenstraat;32   ;8800;ROESELARE;000000058118;32;     ;051-20.02.88;051-20.39.81;chris.bogaert@sint-michiel.be;http://www.vtiroeselare.be;Bogaert;C.;chris.bogaert@sint-michiel.be;http://www.vtiroeselare.be;62880;182383
35378;1;1;Vrij gesubsidieerd onderwijs;VABI;J;Zuidstraat;27   ;8800;ROESELARE;000000058431;27;     ;051-26.47.14;051-26.47.27;vabi@sint-michiel.be;http://www.vabi.be;Vandenberghe;Bart;vabi@sint-michiel.be;http://www.vabi.be;62567;182199
123968;1;1;Vrij gesubsidieerd onderwijs;Barnum eerste graad;J;Stokerijstraat;9    ;8800;ROESELARE;000000058342;9;     ;051-21.05.02;051-24.52.78;koen.germonprez@sint-michiel.be;http://www.barnum.be;Germonprez;Koen;koen.germonprez@sint-michiel.be;http://www.barnum.be;62690;183464
42739;4;2;Gemeenschapsonderwijs;GO! MSKA Roeselare;N;Hugo Verrieststraat;68   ;8800;ROESELARE;000000057996;68;     ;051-22.62.39;051-24.49.76;;;Manhout;Joeri;ka.roeselare@g-o.be;http://www.mskaroeselare.be;62535;183116
127787;1;1;Vrij gesubsidieerd onderwijs;V.T.I. eerste graad;J;Leenstraat;32   ;8800;ROESELARE;000000058118;32;     ;051-20.02.88;051-20.39.81;annick.vackier@sint-michiel.be;http://www.vtiroeselare.be;Vackier;Annick;annick.vackier@sint-michiel.be;http://www.vtiroeselare.be;62880;182383
127753;2;2;Vrij gesubsidieerd onderwijs;Vrije Middelbare School;N;Blekerijstraat;77   ;8800;ROESELARE;000000057839;77;     ;051-20.42.48;051-26.11.99;college@kleinseminarie.be;http://www.kleinseminarie.be;PHLYPO;Willy;willy.phlypo@sint-michiel.be;http://www.vmsroeselare.be;62201;182145
127746;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouw van Vreugde  eerste graad;J;Mandellaan;170  ;8800;ROESELARE;000000058139;170;     ;051-20.03.03;051-24.71.18;vincent.claerhoudt@sint-michiel.be;http://www.broederschool-roeselare.be;Claerhoudt;Vincent;vincent.claerhoudt@sint-michiel.be;http://www.broederschool-roeselare.be;63449;183172
123976;2;2;Vrij gesubsidieerd onderwijs;VISO;N;Dokter Delbekestraat;24   ;8800;ROESELARE;000000057896;24;     ;051-20.88.77;051-24.67.18;delbekestraat@viso-roeselare.be;;Vanoost;Veerle;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;62500;181738
123984;2;2;Vrij gesubsidieerd onderwijs;VISO eerste graad;N;Dokter Delbekestraat;24   ;8800;ROESELARE;000000057896;24;     ;051-20.88.77;051-24.67.18;delbekestraat@viso-roeselare.be;;Soenen;Patrick;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;62500;181738
127761;2;2;Vrij gesubsidieerd onderwijs;Vrije Middelbare School       eerste graad;N;Blekerijstraat;77   ;8800;ROESELARE;000000057839;77;     ;051-20.42.48;051-26.11.99;college@kleinseminarie.be;http://www.kleinseminarie.be;Vanrobaeys;Luc;luc.vanrobaeys@sint-michiel.be;http://www.vmsroeselare.be;62201;182145
127738;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouw van Vreugde;J;Mandellaan;170  ;8800;ROESELARE;000000058139;170;     ;051-20.03.03;051-24.71.18;lisa.deruyck@sint-michiel.be;http://www.broederschool-roeselare.be;De Ruyck;Lisa;lisa.deruyck@sint-michiel.be;http://www.broederschool-roeselare.be;63449;183172
123984;1;1;Vrij gesubsidieerd onderwijs;VISO eerste graad;J;Polenplein;23   ;8800;ROESELARE;000000058239;23;     ;051-20.14.57;051-24.51.14;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;Soenen;Patrick;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;62677;182383
127753;1;1;Vrij gesubsidieerd onderwijs;Vrije Middelbare School;J;Arme-Klarenstraat;40   ;8800;ROESELARE;000000057793;40;     ;051-20.42.48;051-26.11.99;willy.phlypo@sint-michiel.be;http://www.vmsroeselare.be;PHLYPO;Willy;willy.phlypo@sint-michiel.be;http://www.vmsroeselare.be;62176;182223
123943;1;1;Vrij gesubsidieerd onderwijs;Klein Seminarie eerste graad;J;Zuidstraat;27   ;8800;ROESELARE;000000058431;27;     ;051-26.47.26;051-26.47.27;kleinseminarie@sint-michiel.be;http://www.kleinseminarie.be;Obin;Carla;kleinseminarie@sint-michiel.be;http://www.kleinseminarie.be;62567;182199
123951;1;1;Vrij gesubsidieerd onderwijs;BARNUM;J;Stokerijstraat;9    ;8800;ROESELARE;000000058342;9;     ;051-21.05.02;051-24.52.78;barnum@sint-michiel.be;http://www.barnum.be;Verlinde;Serge;barnum@sint-michiel.be;http://www.barnum.be;62690;183464
127779;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut 1;J;Leenstraat;32   ;8800;ROESELARE;000000058118;32;     ;051-20.02.88;051-20.39.81;paul.debrabander@sint-michiel.be;http://www.vtiroeselare.be;De Brabander;Paul;paul.debrabander@sint-michiel.be;http://www.vtiroeselare.be;62880;182383
127761;1;1;Vrij gesubsidieerd onderwijs;Vrije Middelbare School       eerste graad;J;Arme-Klarenstraat;40   ;8800;ROESELARE;000000057793;40;     ;051-20.42.48;051-26.11.99;luc.vanrobaeys@sint-michiel.be;http://www.vmsroeselare.be;Vanrobaeys;Luc;luc.vanrobaeys@sint-michiel.be;http://www.vmsroeselare.be;62176;182223
123935;1;1;Vrij gesubsidieerd onderwijs;Klein Seminarie;J;Zuidstraat;27   ;8800;ROESELARE;000000058431;27;     ;051-26.47.26;051-26.47.27;kleinseminarie@sint-michiel.be;http://www.kleinseminarie.be;POUSEELE;Kristiaan;kleinseminarie@sint-michiel.be;http://www.kleinseminarie.be;62567;182199
123976;1;1;Vrij gesubsidieerd onderwijs;VISO;J;Polenplein;23   ;8800;ROESELARE;000000058239;23;     ;051-20.14.57;051-24.51.14;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;Vanoost;Veerle;viso.polenplein@sint-michiel.be;http://www.viso-roeselare.be;62677;182383
112052;2;2;Vrij gesubsidieerd onderwijs;Middenschool Sint-Rembert 1;N;Statiestraat;34   ;8810;LICHTERVELDE;000000057606;34;     ;051-72.43.09;051-72.43.09;;;Gryson;Pascal;pascal.gryson@sint-rembert.be;http://www.sint-rembert.be;63711;191397
115411;1;1;Vrij gesubsidieerd onderwijs;Middenschool Sint-Rembert 2;J;Bruggestraat;23   ;8820;TORHOUT;000000047128;23;     ;050-23.15.10;050-23.15.23;koen.soenens@sint-rembert.be;http://www.sint-rembert.be;Soenens;Koen;koen.soenens@sint-rembert.be;http://www.sint-rembert.be;61420;196076
112052;1;1;Vrij gesubsidieerd onderwijs;Middenschool Sint-Rembert 1;J;Bruggestraat;23   ;8820;TORHOUT;000000047128;23;     ;050-23.15.13;050-23.15.56;pascal.gryson@sint-rembert.be;http://www.sint-rembert.be;Gryson;Pascal;pascal.gryson@sint-rembert.be;http://www.sint-rembert.be;61420;196076
35618;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozefsinstituut;J;Bruggestraat;23   ;8820;TORHOUT;000000047128;23;     ;050-23.15.10;050-23.15.23;paul.vanthournout@sint-rembert.be;http://www.sint-rembert.be;Vanthournout;P.;paul.vanthournout@sint-rembert.be;http://www.sint-rembert.be;61420;196076
42201;7;6;Gemeenschapsonderwijs;GO! technisch atheneum Brugge;N;Rijselstraat;110  ;8820;TORHOUT;000000047321;110;     ;050-21.33.21;;;;Van der Cam;Mania;mvandercam@ktabrugge.be;http://www.ktabrugge.be;61377;195040
117101;1;1;Vrij gesubsidieerd onderwijs;Middenschool Sint-Rembert 3;J;Bruggestraat;23   ;8820;TORHOUT;000000047128;23;     ;050-23.15.13;050-23.15.56;pascal.gryson@sint-rembert.be;http://www.sint-rembert.be;Candeel Geert;.;pascal.gryson@sint-rembert.be;http://www.sint-rembert.be;61420;196076
35592;1;1;Vrij gesubsidieerd onderwijs;Technisch Instituut           Sint-Vincentius;J;Spinneschoolstraat;10   ;8820;TORHOUT;000000047353;10;     ;050-22.03.00;050-22.10.35;hilde.maertens@sint-rembert.be;http://www.sivi.be;Maertens;Hilde;hilde.maertens@sint-rembert.be;http://www.sivi.be;61310;195760
35634;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut      Sint-Aloysius;J;Papebrugstraat;8_A  ;8820;TORHOUT;000000047297;8;A    ;050-23.15.15;050-23.15.25;vti@sint-rembert.be;http://www.sint-rembert.be/vti;Lamote;Dirk;vti@sint-rembert.be;http://www.sint-rembert.be/vti;61308;195854
42796;1;1;Gemeenschapsonderwijs;GO! Atheneum Eureka;J;Rijselstraat;110  ;8820;TORHOUT;000000047321;110;     ;050-21.33.21;050-23.11.19;coucke.i@go-eureka.be;http://www.go-eureka.be;Coucke;Ilse;coucke.i@go-eureka.be;http://www.go-eureka.be;61377;195040
35626;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozefscollege;J;Bruggestraat;23   ;8820;TORHOUT;000000047128;23;     ;050-23.15.10;050-23.15.59;ann.stael@sint-rembert.be;http://www.sint-rembert.be;Stael;Ann;ann.stael@sint-rembert.be;http://www.sint-rembert.be;61420;196076
35601;1;1;Vrij gesubsidieerd onderwijs;Vrij Land- en                 Tuinbouwinstituut;J;Conscienceplein;12   ;8820;TORHOUT;000000047132;12;     ;050-23.15.14;050-23.15.24;sabine.bosteels@sint-rembert.be;http://www.sint-rembert.be/vlti;Bosteels;Sabine;sabine.bosteels@sint-rembert.be;http://www.sint-rembert.be/vlti;61319;195723
127803;1;1;Vrij gesubsidieerd onderwijs;Heilig Kindsheid eerste graad;J;Wezestraat;2    ;8850;ARDOOIE;000000060081;2;     ;051-74.46.84;051-74.80.14;dirk.declercq@sint-michiel.be;http://www.ihka.be;Declercq;Dirk;dirk.declercq@sint-michiel.be;http://www.ihka.be;68113;185779
127795;1;1;Vrij gesubsidieerd onderwijs;Heilige Kindsheid;J;Wezestraat;2    ;8850;ARDOOIE;000000060081;2;     ;051-74.46.84;051-74.80.14;jo.willemyns@sint-michiel.be;http://www.ihka.be;Willemyns;Jo;jo.willemyns@sint-michiel.be;http://www.ihka.be;68113;185779
127779;2;2;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut 1;N;Gapaardstraat;34   ;8850;ARDOOIE;000000059951;34;     ;;;;;De Brabander;Paul;paul.debrabander@sint-michiel.be;http://www.vtiroeselare.be;65941;184296
34942;1;1;Vrij gesubsidieerd onderwijs;Prizma - Middenschool         Lendelede;J;Dorpsplein;2    ;8860;LENDELEDE;000000053105;2;     ;051-30.20.53;;middenschool.lendelede@prizma.be;http://www.prizma.be;Duchi;Rik;middenschool.lendelede@prizma.be;http://www.prizma.be;70461;175639
34553;1;1;Vrij gesubsidieerd onderwijs;Prizma - Campus VTI;J;Italianenlaan;30   ;8870;IZEGEM;000000057172;30;     ;051-33.65.30;051-31.78.44;campus.vti@prizma.be;http://cvti.prizma.be;Verbeke;Jan;campus.vti@prizma.be;http://cvti.prizma.be;69965;179358
42739;8;3;Gemeenschapsonderwijs;GO! MSKA Roeselare;N;Bellevuestraat;28   ;8870;IZEGEM;000000057086;28;     ;051-30.15.44;051-31.63.35;;;Manhout;Joeri;ka.roeselare@g-o.be;http://www.mskaroeselare.be;68066;179312
34587;1;1;Vrij gesubsidieerd onderwijs;Prizma - Middenschool Izegem 1;J;Kasteelstraat;28   ;8870;IZEGEM;000000057186;28;     ;051-30.42.25;051-31.81.52;middenschool.izegem@prizma.be;http://www.prizma.be;Berteloot;Luc;middenschool.izegem@prizma.be;http://www.prizma.be;69063;179356
42374;1;1;Gemeenschapsonderwijs;GO! Atheneum Bellevue Izegem;J;Bellevuestraat;28   ;8870;IZEGEM;000000057086;28;     ;051-30.15.44;051-31.63.35;ab.izegem@telenet.be;;Mestdag;Dirk;ab.izegem@telenet.be;;68066;179312
46854;1;1;Vrij gesubsidieerd onderwijs;Prizma - Middenschool Izegem 2;J;Kasteelstraat;28   ;8870;IZEGEM;000000057186;28;     ;051-30.42.25;051-31.81.52;middenschool.izegem@prizma.be;http://www.prizma.be;Creupelandt;Martine;middenschool.izegem@prizma.be;http://www.prizma.be;69063;179356
34579;1;1;Vrij gesubsidieerd onderwijs;Prizma - Campus College;J;Burgemeester Vandenbogaerdelaan;53   ;8870;IZEGEM;000000057103;53;     ;051-33.59.33;051-31.72.89;campus.college@prizma.be;http://www.prizma.be;Manhaeve;Ann;campus.college@prizma.be;http://www.prizma.be;68584;178760
34561;1;1;Vrij gesubsidieerd onderwijs;Prizma - Campus IdP;J;Dirk Martenslaan;16   ;8870;IZEGEM;000000057110;16;     ;051-33.79.10;051-31.81.52;campus.idp@prizma.be;http://cidp.prizma.be;Pieters;Piet;campus.idp@prizma.be;http://cidp.prizma.be;69132;179475
34496;3;3;Vrij gesubsidieerd onderwijs;Immaculata Ieper;N;Rijselstraat;85   ;8900;IEPER;000000049669;85;     ;057-20.45.74;;;;Vannobel;Jan;immaculata@smsi.be;http://www.immaculataieper.be;45771;171809
34512;2;2;Vrij gesubsidieerd onderwijs;Lyceum Ieper;N;Gezelleplein;11   ;8900;IEPER;000000049441;11;     ;057-20.05.59;;;;Uytterschaut;Hilde;lyceum@smsi.be;http://www.lyceumieper.be;45901;172158
42333;1;1;Gemeenschapsonderwijs;GO! atheneum Ieper;J;Plumerlaan;26   ;8900;IEPER;000000049564;26;     ;057-20.07.29;057-21.79.02;ka.ieper@g-o.be;http://www.atheneumieper.com;Marrecau;Thérèse;ka.ieper@g-o.be;http://www.atheneumieper.com;45152;172610
34496;1;1;Vrij gesubsidieerd onderwijs;Immaculata Ieper;J;Rijselstraat;83   ;8900;IEPER;000000049669;83;     ;057-20.45.74;057-20.85.07;immaculata@smsi.be;http://www.immaculataieper.be;Vannobel;Jan;immaculata@smsi.be;http://www.immaculataieper.be;45739;171866
42341;1;1;Gemeenschapsonderwijs;GO! middenschool Ieper;J;Plumerlaan;24   ;8900;IEPER;000000049564;24;     ;057-20.00.38;;ms.ieper@g-o.be;http://www.campusminneplein.be;Dejaegher;Ann;ms.ieper@g-o.be;http://www.campusminneplein.be;45090;172569
132191;8;8;Vrij gesubsidieerd onderwijs;RHIZO 4;N;Ter Waarde;1    ;8900;IEPER;000000142188;1;     ;056-26.06.00;;;;Dedeurwaerder;Nancy;zorgkrachtschool@rhizo.be;;45998;174260
42366;1;1;Gemeenschapsonderwijs;GO! technisch atheneum Ieper;J;Minneplein;Z/N  ;8900;IEPER;000000049576;0;Z/N  ;057-20.16.20;057-21.71.75;kta.ieper@g-o.be;http://www.campusminneplein.be;Vanthuyne;Peter;kta.ieper@g-o.be;http://www.campusminneplein.be;44981;172406
128017;1;1;Vrij gesubsidieerd onderwijs;Lyceum Ieper eerste graad;J;Maloulaan;2    ;8900;IEPER;000000049566;2;     ;057-20.00.62;;lyceum@smsi.be;http://www.lyceumieper.be;Cauliez;Bernard;lyceum@smsi.be;http://www.lyceumieper.be;45014;172079
112061;1;1;Vrij gesubsidieerd onderwijs;VTI Ieper eerste graad;J;Augustijnenstraat;58   ;8900;IEPER;000000049332;58;     ;057-20.12.13;;vti@smsi.be;http://www.vtiieper.be;Van den Bulcke;Emmanuel;vti@smsi.be;http://www.vtiieper.be;44279;172627
42689;8;6;Gemeenschapsonderwijs;GO! Atheneum Calmeyn De Panne;N;Minneplein;     ;8900;IEPER;000000049576;0;     ;057-20.16.20;;;;Mol;Martine;info@atheneumcalmeyndepanne.be;http://www.atheneumcalmeyndepanne.be;44981;172406
34471;1;1;Vrij gesubsidieerd onderwijs;Heilige Familie Ieper;J;Eigenheerdstraat;8    ;8900;IEPER;000000049408;8;     ;057-20.05.41;;hf@smsi.be;http://www.hfieper.be;Debel;Hans;hf@smsi.be;http://www.hfieper.be;45053;172193
34521;2;2;Vrij gesubsidieerd onderwijs;College Ieper;N;Maloulaan;2    ;8900;IEPER;000000049566;2;     ;057-20.00.62;;;;Hosten;Frank;college@smsi.be;http://www.collegeieper.be;45014;172079
34462;1;1;Vrij gesubsidieerd onderwijs;VTI Ieper;J;Augustijnenstraat;58   ;8900;IEPER;000000049332;58;     ;057-20.12.13;;vti@smsi.be;http://www.vtiieper.be;Roets;Pieter;vti@smsi.be;http://www.vtiieper.be;44279;172627
34496;2;2;Vrij gesubsidieerd onderwijs;Immaculata Ieper;N;Rijkeklarenstraat;4    ;8900;IEPER;000000049667;4;     ;057-20.45.74;057-20.85.07;;;Vannobel;Jan;immaculata@smsi.be;http://www.immaculataieper.be;45931;171840
34521;1;1;Vrij gesubsidieerd onderwijs;College Ieper;J;Gezelleplein;11   ;8900;IEPER;000000049441;11;     ;057-20.05.59;;college@smsi.be;http://www.collegeieper.be;Hosten;Frank;college@smsi.be;http://www.collegeieper.be;45901;172158
34975;1;1;Vrij gesubsidieerd onderwijs;Sint-Aloysiuscollege;J;Grote Markt;13   ;8930;MENEN;000000053258;13;     ;056-51.13.32;056-51.97.12;info@collegemenen.be;http://www.collegemenen.be;Dehaene;Mathieu;info@collegemenen.be;http://www.collegemenen.be;61857;165791
34959;3;2;Vrij gesubsidieerd onderwijs;Technisch Instituut Sint-Lucas;N;Stationsstraat;12_B ;8930;MENEN;000000053445;12;B    ;056-51.27.59;;;;Bevernage;Frederik;info@vtimenen.be;http://vtimenen.be;61877;165926
42556;1;1;Gemeenschapsonderwijs;GO! Grenslandscholen 1e graad Menen en Wervik;J;Vander Merschplein;54   ;8930;MENEN;000000053464;54;     ;056-51.14.55;;menen@grenslandscholen.be;http://www.grenslandscholen.be;Dekyen;Kevin;menen@grenslandscholen.be;http://www.grenslandscholen.be;61920;166182
123554;1;1;Vrij gesubsidieerd onderwijs;Sint-Jorisschool;J;Fabiolalaan;2    ;8930;MENEN;000000053239;2;     ;056-51.36.82;;pieterjan.veldeman@sint-jorisschool.be;http://www.sint-jorisschool.be;Veldeman;Pieter Jan;pieterjan.veldeman@sint-jorisschool.be;http://www.sint-jorisschool.be;62238;165506
34959;1;1;Vrij gesubsidieerd onderwijs;Technisch Instituut Sint-Lucas;J;Oude Leielaan;15   ;8930;MENEN;000000053389;15;     ;056-51.12.63;056-51.90.56;info@vtimenen.be;http://vtimenen.be;Bevernage;Frederik;info@vtimenen.be;http://vtimenen.be;62068;165343
129916;4;3;Vrij gesubsidieerd onderwijs;Sint-Jozefscollege;N;Grote Markt;13   ;8930;MENEN;000000053258;13;     ;;;;;Descamps;Katrien;info@sint-jozefscollege.be;;61857;165791
127431;1;1;Vrij gesubsidieerd onderwijs;Sint-Jorisschool eerste graad;J;Fabiolalaan;2    ;8930;MENEN;000000053239;2;     ;056-51.36.82;;info@sint-jorisschool.be;http://www.sint-jorisschool.be;Vergote;Luc;info@sint-jorisschool.be;http://www.sint-jorisschool.be;62238;165506
42531;1;1;Gemeenschapsonderwijs;GO! Grenslandscholen 2e/3e    graad Menen en Wervik;J;Vander Merschplein;54   ;8930;MENEN;000000053464;54;     ;056-51.14.55;056-51.90.08;menen@grenslandscholen.be;http://www.grenslandscholen.be;Leleu;Björn;menen@grenslandscholen.be;http://www.grenslandscholen.be;61920;166182
42556;2;2;Gemeenschapsonderwijs;GO! Grenslandscholen 1e graad Menen en Wervik;N;Hellestraat;15   ;8940;WERVIK;000000050275;15;     ;056-51.14.55;;;;Dekyen;Kevin;menen@grenslandscholen.be;http://www.grenslandscholen.be;57151;164423
127431;2;2;Vrij gesubsidieerd onderwijs;Sint-Jorisschool eerste graad;N;Kloosterstraat;15   ;8940;WERVIK;000000050301;15;     ;056-51.47.51;;;;Vergote;Luc;info@sint-jorisschool.be;http://www.sint-jorisschool.be;58710;167683
129916;2;2;Vrij gesubsidieerd onderwijs;Sint-Jozefscollege;N;Koestraat;24   ;8940;WERVIK;000000050305;24;     ;056-31.16.38;;info@sint-jozefscollege.be;http://www.sint-jozefscollege.be;Descamps;Katrien;info@sint-jozefscollege.be;;56161;163763
42531;3;3;Gemeenschapsonderwijs;GO! Grenslandscholen 2e/3e    graad Menen en Wervik;N;Hellestraat;15   ;8940;WERVIK;000000050275;15;     ;056-51.14.50;056-51.90.08;wervik@grenslandscholen.be;http://www.grenslandscholen.be;Leleu;Björn;menen@grenslandscholen.be;http://www.grenslandscholen.be;57151;164423
35311;1;1;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut;J;Boeschepestraat;44   ;8970;POPERINGE;000000049883;44;     ;057-34.65.50;057-34.65.60;vti.poperinge@vsop.be;http://www.vtip.be;Gyssels;Stefaan;vti.poperinge@vsop.be;http://www.vtip.be;34087;172441
35311;6;6;Vrij gesubsidieerd onderwijs;Vrij Technisch Instituut;N;Burgemeester Bertenplein;30   ;8970;POPERINGE;000000049895;30;     ;057-34.63.79;;;;Gyssels;Stefaan;vti.poperinge@vsop.be;http://www.vtip.be;;
42341;3;3;Gemeenschapsonderwijs;GO! middenschool Ieper;N;Rekhof;21   ;8970;POPERINGE;000000050117;21;     ;0473.99.19.60;;;;Dejaegher;Ann;ms.ieper@g-o.be;http://www.campusminneplein.be;34476;172736
35295;3;3;Vrij gesubsidieerd onderwijs;Sint-Janscollege 2;N;Boeschepestraat;14   ;8970;POPERINGE;000000049883;14;     ;057-33.46.45;;;;Deweerdt;Jan;sjc2@vsop.be;http://www.sint-janscollege.be;34213;172601
